isbn13,author
9780385425130,['Ben Okri']
9780575113300,['Miles  Cameron']
9780224079940,['Ian Mortimer']
9780810983560,"['Michael Buckley', 'Peter Ferguson']"
9781416523730,['Herman Melville']
9780441019460,['Ilona Andrews']
9780679733710,['Robert A. Caro']
9780393307630,"[""Patrick O'Brian""]"
9780061711530,['Peggy Orenstein']
9780451524940,"['[George Orwell', 'Marcelo Pen', 'Erich Fromm', 'Amazing Améziane', 'Regina Silveira', 'Harald Sachse', 'Golo Mann', 'Irving Howe', 'Raymond Williams', 'Thomas Pynchon', 'Homi K. Bhabha', 'Martha C. Nussbaum', 'Bernard Crick', 'George Packer]']"
9780452284240,"['[George Orwell', 'Boris Grabnar', 'Celâl Üster', 'Celâl Üstüner', 'Peter Škerl]']"
9780618346260,"['[J.R.R. Tolkien', 'Francis Ledoux', 'Maria Skibniewska]']"
9780061122420,"['[Paulo Coelho', 'Alan R. Clarke', 'กอบชลี และ กันเกรา]']"
9780553816720,['[Nicholas Sparks]']
9780307347980,"['[Ray Bradbury', 'Alfredo Crespo', 'V. Churginaitė]']"
9780141439470,"['[Mary Wollstonecraft Shelley', 'Percy Bysshe Shelley', 'Maurice Hindle]']"
9780307348140,['[Michael Crichton]']
9780446693810,['[Nicholas Sparks]']
9780670026610,['[Jojo Moyes]']
9780440498060,"[""[Madeleine L'Engle]""]"
9780316098340,['[Emma Donoghue]']
9780340839940,['[Frank Herbert]']
9781595141710,['[Jay Asher]']
9780345339740,"['[J.R.R. Tolkien', 'Maria Skibniewska]']"
9780393312840,['[Anthony Burgess]']
9780964729230,['[William Paul Young]']
9780385340990,"['[Mary Ann Shaffer', 'Annie Barrows]']"
9780393327340,['[Chuck Palahniuk]']
9780671727800,['[Alice Walker]']
9780739303400,"['[Erik Larson', 'Tony Goldwyn]']"
9780141310890,['[Laurie Halse Anderson]']
9780439366780,['[Katherine Paterson]']
9780312641890,['[Marissa Meyer]']
9780399167060,['[Liane Moriarty]']
9780156030300,['[Daniel Keyes]']
9780812968060,['[Lisa See]']
9780446547600,['[Nicholas Sparks]']
9781401323260,"['[Randy Pausch', 'Jeffrey Zaslow]']"
9780345404470,"['[Philip K. Dick', 'Roger Zelazny]']"
9780060652890,['[C.S. Lewis]']
9780679879250,['[Philip Pullman]']
9780440439880,"[""[Scott O'Dell]""]"
9780441569600,['[William Gibson]']
9780553380960,"['[Neal Stephenson', 'Guy Abadia]']"
9780751537280,['[Elizabeth Kostova]']
9780670038600,['[Tana French]']
9780394541560,['[Art Spiegelman]']
9780684823780,['[C.S. Lewis]']
9780553381670,['[Jean M. Auel]']
9780739465520,['[Michael Connelly]']
9780439861370,['[C.S. Lewis]']
,['[Jojo Moyes]']
9780345350500,['[Marion Zimmer Bradley]']
9780441014910,['[Charlaine Harris]']
9780156007760,"['[José Saramago', 'Giovanni Pontiero', 'زهره افتخاری]']"
9781843913730,"['[Jonas Jonasson', 'Rod Bradbury]']"
9780385335980,['[Diana Gabaldon]']
9780553804680,['[Scott Lynch]']
9780007230200,['[Hilary Mantel]']
9780099285440,['[Chuck Palahniuk]']
9780375727340,['[Chuck Palahniuk]']
9780451218050,['[J.R. Ward]']
9780765348270,['[John Scalzi]']
9781476789640,['[Jessica Knoll]']
9780812995000,"['[Lena Dunham', 'Joana Avillez]']"
9780525426580,['[Jojo Moyes]']
9780099282650,['[Chuck Palahniuk]']
9780393316050,"['[Richard P. Feynman', 'Микола Климчук]']"
,['[Colleen Hoover]']
9780793551610,"['[Robert Kapilow', 'Dr. Seuss]']"
9780812976140,['[Caleb Carr]']
9781406311520,"['[Patrick Ness', 'Jim Kay', 'Siobhan Dowd]']"
9780312965780,['[James Herriot]']
9780770437860,"['[Herman Koch', 'Sam Garrett]']"
9780696215320,['[Better Homes and Gardens]']
9780670026620,['[Better Homes and Gardens]']
9780385342310,['[Alan Bradley]']
9781406310250,['[Patrick Ness]']
9780316349930,['[Robert Galbraith]']
9780385352110,"['[Haruki Murakami', 'Philip Gabriel]']"
9780380718340,['[Patricia Cornwell]']
9780385537130,['[John Grisham]']
9780441172700,['[John Grisham]']
9790007672390,['[C.S. Lewis]']
9780618968470,"['[John D. Rateliff', 'J.R.R. Tolkien]']"
9780316175680,"['[John D. Rateliff', 'J.R.R. Tolkien]']"
9780385312580,['[Olive Ann Burns]']
9780375708110,['[Brian Greene]']
9780553804680,['[Scott Lynch]']
9780553375400,['[Daniel Quinn]']
9780316057780,"['[Trenton Lee Stewart', 'Carson Ellis]']"
9780876850860,['[Charles Bukowski]']
9780670018860,['[Tana French]']
9781617750250,"['[Adam Mansbach', 'Ricardo Cortés]']"
97893806587,['[Amish Tripathi]']
9780385528700,"['[Carlos Ruiz Zafón', 'Lucia Graves]']"
9780064441550,"['[Peggy Parish', 'Fritz Siebel]']"
9781439199350,['[Anita Diamant]']
9780345544960,['[Jodi Picoult]']
9781846558920,['[Jodi Picoult]']
9780007251860,['[Paulo Coelho]']
9780064440200,['[Arnold Lobel]']
9781469216000,['[Blake Crouch]']
9780307959850,['[P.D. James]']
9780446552450,['[Chelsea Handler]']
9780802132760,['[Tom Stoppard]']
9780385537150,['[John Grisham]']
9780399219210,['[Jan Brett]']
9780140143450,['[Michael   Lewis]']
9781101875050,['[Judy Blume]']
9781843432170,"['[Jo Nesbø', 'Don Bartlett]']"
9780006498520,['[James Patterson]']
9780805448660,"['[Stephen Kendrick', 'Alex Kendrick]']"
9780743470120,['[Jennifer Weiner]']
9780330488910,['[Ben Sherwood]']
9780345443280,['[Sue Miller]']
9781455561780,['[Noah Hawley]']
9781616201330,['[Noah Hawley]']
9780060987510,['[Nancy E. Turner]']
9780553296130,['[Timothy Zahn]']
9781594631570,['[Emma Straub]']
9781857988090,['[Richard Matheson]']
9781401248960,"['[Neil Gaiman', 'J.H. Williams III', 'Dave    Stewart', 'Todd Klein]']"
9781400064280,"['[Chip Heath', 'Dan Heath]']"
9781594747590,['[Ransom Riggs]']
9780486424540,['[E.M. Forster]']
9780312181110,['[Dodie Smith]']
9781400069220,['[Reza Aslan]']
9781565075730,['[Stormie Omartian]']
9780345534190,['[Paula McLain]']
9780060747220,"['[Gregory Maguire', 'Douglas Smith', 'Jelena Bojić]']"
9780449223600,['[Sue Grafton]']
9780316038390,"['[David Sedaris', 'Ian Falconer]']"
9780062491790,['[Ann Patchett]']
9780575075060,['[Frank Herbert]']
9780345546890,['[Emily Giffin]']
9781444729700,['[John Grisham]']
9780062207400,['[John Grisham]']
9780785136220,"['[Roberto Aguirre-Sacasa', 'Mike Perkins', 'Laura   Martin', 'Stephen King]']"
9780805053880,"['[Bill Martin Jr.', 'Eric Carle]']"
,"['[Bill Martin Jr.', 'Eric Carle]']"
,"['[Bill Martin Jr.', 'Eric Carle]']"
9781593083250,"['[H.G. Wells', 'Alfred J. MacAdam]']"
9780761121330,"['[H.G. Wells', 'Alfred J. MacAdam]']"
9789382618350,['[Amish Tripathi]']
9780385349060,['[Amish Tripathi]']
9780446573020,['[David Baldacci]']
9781609411150,"['[Chelsea Handler', 'Johnny Kansas', 'Stephanie Stehling', 'Heather McDonald', 'Roy Handler', 'Brad Wollack', 'Amber Mazzola', 'Josh Wolf', 'Shoshanna Handler', 'Eva Magdalenski', 'Amy Meyer', 'Glen Handler', 'Dave Mallow', 'Sarah Colonna]']"
9781444705100,"['[Chelsea Handler', 'Johnny Kansas', 'Stephanie Stehling', 'Heather McDonald', 'Roy Handler', 'Brad Wollack', 'Amber Mazzola', 'Josh Wolf', 'Shoshanna Handler', 'Eva Magdalenski', 'Amy Meyer', 'Glen Handler', 'Dave Mallow', 'Sarah Colonna]']"
9780060566100,"['[James C. Collins', 'Jerry I. Porras]']"
9780345457690,['[Richard K. Morgan]']
,['[A.J. Banner]']
9780393244660,['[Michael   Lewis]']
9780385539430,['[John Grisham]']
9780575077840,"['[Andrzej Sapkowski', 'Danusia Stok', 'Peter Kenny]']"
9780670561730,['[Don Freeman]']
9781406310270,['[Patrick Ness]']
9780618683350,['[David Sheff]']
9780743457900,['[John le Carré]']
9780316018590,['[Elin Hilderbrand]']
9780316069360,['[Michael Connelly]']
9780062290370,['[Erika Johansen]']
9780688147330,['[Kevin Henkes]']
9780670869400,['[Simms Taback]']
9780385523900,['[Barbara Demick]']
,['[Katja Millay]']
9780151013040,['[Mohsin Hamid]']
9780449911660,['[John Updike]']
9781601422220,['[John Updike]']
9781411415940,"['[Ian Edginton', 'I.N.J. Culbard', 'Oscar Wilde]']"
9780307264000,"['[Ian Edginton', 'I.N.J. Culbard', 'Oscar Wilde]']"
9780006513220,['[Paullina Simons]']
9780440226700,['[Sheila Burnford]']
9780307001050,"['[Eugene Bradley Coco', 'Ron Dias', 'J.M. Barrie', 'Walt Disney Company]']"
9780786887070,"['[Eugene Bradley Coco', 'Ron Dias', 'J.M. Barrie', 'Walt Disney Company]']"
9781250010710,['[Diane Chamberlain]']
9781406310280,['[Patrick Ness]']
9780349119760,['[David Sedaris]']
9780060268660,"['[Gene Zion', 'Margaret Bloy Graham]']"
9781451617790,['[Jennifer Weiner]']
9780743294260,['[Jennifer Weiner]']
9780679436550,['[Jennifer Weiner]']
9780385515050,['[John Grisham]']
9780060090370,['[Marian Keyes]']
9780446578840,['[Amy Sedaris]']
9780340896990,['[David Nicholls]']
9781591396190,"['[W. Chan Kim', 'Renée Mauborgne]']"
,['[Matthew FitzSimmons]']
9780679844840,['[Robert Lopshire]']
,['[Jessica Park]']
9780743294270,['[Jennifer Weiner]']
,['[Emily Bleeker]']
9781400052580,['[Giada De Laurentiis]']
9781400054340,"['[Ina Garten', 'Quentin Bacon]']"
9781250028650,['[Therese Anne Fowler]']
,['[Catherine Ryan Hyde]']
9780060652390,['[C.S. Lewis]']
9780345542880,['[Janet Evanovich]']
9781476785590,['[Caroline Kepnes]']
9780142000200,['[Gwyn Hyman Rubio]']
9780449000660,['[Gwyn Hyman Rubio]']
9780316399620,['[Claire North]']
9780345476100,['[Claire North]']
9781931514930,"['[CLAMP', 'Shirley Kubo]']"
9780445406510,['[Elizabeth Peters]']
9780747541610,['[Edward Gorey]']
9780062104890,"['[Soman Chainani', 'Iacopo Bruno]']"
9780670026330,"['[Tana French', ""Gerry O'Brien]""]"
9780062218360,"['[Steven D. Levitt', 'Stephen J. Dubner]']"
9780722536540,"['[Paulo Coelho', 'Clifford E. Landers]']"
9781476764020,"['[Cary Elwes', 'Joe Layden', 'Rob Reiner]']"
9781580627570,['[Sherry Argov]']
9780312358340,['[Tom Perrotta]']
9780375828780,['[Tamora Pierce]']
9780316015060,['[James Patterson]']
9780345485760,['[Steve Berry]']
,['[Donna Foley Mabry]']
9781416507770,['[Mary Higgins Clark]']
9780517223540,['[Edward Rutherfurd]']
9780312350000,['[Madeleine Wickham]']
9780345450750,['[Madeleine Wickham]']
9780060882080,"['[Angie Sage', 'Mark Zug]']"
9780913668690,['[Mollie Katzen]']
9780446573110,['[David Baldacci]']
9780345542920,['[Janet Evanovich]']
9780310241640,['[Catherine Marshall]']
9780300122240,"['[Richard H. Thaler', 'Cass R. Sunstein]']"
9780440421860,['[Thomas Rockwell]']
,['[Sejal Badani]']
9780099267550,['[Kurt Vonnegut Jr.]']
9780762424930,"['[Rory Freedman', 'Kim Barnouin]']"
9780395181580,"['[Margret Rey', 'H.A. Rey]']"
9780155050910,"['[Helen Gardner', 'Fred S. Kleiner', 'Christin J. Mamiya]']"
9780553805500,['[Sarah Addison Allen]']
9780007189880,['[Chimamanda Ngozi Adichie]']
9780307272590,['[Carl Hiaasen]']
9780349116660,['[Alexander McCall Smith]']
9780316334520,['[Elin Hilderbrand]']
9780618212900,['[Elin Hilderbrand]']
9780439968090,['[Tamora Pierce]']
9780590414270,"['[Joanna Cole', 'Bruce Degen]']"
9780440423220,"['[Daniel Abraham', 'George R.R. Martin', 'Tommy Patterson]']"
9780143116390,['[Michael Pollan]']
9780517203380,"['[Adrian Conan Doyle', 'John Dickson Carr]']"
9780385536070,['[John Grisham]']
9780399229190,['[Eric Carle]']
9789991373770,['[Judy Blume]']
9780778317710,['[Mary Kubica]']
9781250040150,"['[Elizabeth  Smart', 'Chris Stewart]']"
9780385351840,['[B.J. Novak]']
9780486275500,['[Robert Frost]']
9780679882820,['[Dr. Seuss]']
9780316734950,['[Michael Connelly]']
9780345542960,['[Janet Evanovich]']
9781878424440,['[Miguel Ruiz]']
,['[K. Bromberg]']
9781594202670,['[Ron Chernow]']
9780385538500,['[Jennifer  McMahon]']
9780449010880,"['[Pamela Druckerman', 'Abby Craden]']"
9780345543070,"['[Janet Evanovich', 'Lee Goldberg]']"
9780062413860,['[Gilly Macmillan]']
9780316069430,['[Michael Connelly]']
9780834800790,"['[Shunryu Suzuki', 'Trudy Dixon', 'Huston Smith', 'Richard Baker]']"
9780316225940,['[Michael Connelly]']
9780763660410,"['[Kate DiCamillo', 'K.G. Campbell]']"
9780316069520,['[Michael Connelly]']
9781846052580,"['[James Patterson', 'Maxine Paetro]']"
9781401210080,"['[Mike Carey', 'Glenn Fabry', 'Neil Gaiman]']"
9780804178330,['[Joe Abercrombie]']
9780307020710,"['[Barbara Shook Hazen', 'Robert Lewis May', 'Richard Scarry]']"
,['[K. Bromberg]']
9781594483070,['[Sloane Crosley]']
9780965030070,['[Haven Kimmel]']
9781579731820,"['[A.L. Singer', 'Walt Disney Company]']"
9780670059840,['[Anna Dewdney]']
9780452285220,['[Al Franken]']
9781101886960,"['[Leah Remini', 'Rebecca Paley]']"
9780805091750,['[Atul Gawande]']
9780688177770,"['[Edith Hahn Beer', 'Susan Dworkin]']"
9780061658200,['[Ree Drummond]']
9780767912240,['[Ree Drummond]']
9780449000660,"['[Sue Grafton', 'Mary Peiffer]']"
9780316036280,"['[James Patterson', 'Maxine Paetro]']"
9781569319630,['[Rumiko Takahashi]']
9781401359610,['[Plum Sykes]']
9780736421970,"['[Teddy Slater', 'Ron Dias', 'Ric González]']"
9780307001140,"['[Teddy Slater', 'Bill Langley', 'Ron Dias', 'Walt Disney Company]']"
9781401200760,"['[Brian K. Vaughan', 'Pia Guerra', 'José Marzán Jr.]']"
9780609809650,"['[Jack Weatherford', 'Jonathan Davis]']"
9780425198740,['[Patricia Cornwell]']
9780758213500,['[Joanne Fluke]']
9780345534520,"['[Bill Dedman', 'Paul Clark Newell Jr.]']"
,['[Catherine Ryan Hyde]']
9780312999520,"['[Eric Van Lustbader', 'Robert Ludlum]']"
9780345506400,"['[Dean Koontz', 'Kevin J. Anderson', 'Chuck Dixon', 'Brett Booth]']"
9780061843400,['[Joyce Maynard]']
9780452253800,"['[Stephen King', 'Bernie Wrightson', 'Michele Wrightson]']"
9780062101890,['[Bob McCabe]']
9780373773110,['[Gena Showalter]']
9780805017590,"['[Bill Martin Jr.', 'Eric Carle]']"
9780064434510,['[Eric Carle]']
9780156029020,['[Dennis Lehane]']
9780062257830,['[Kathleen Tessaro]']
9781400068720,['[Gabrielle Hamilton]']
9780007169980,"['[Dr. Seuss', 'Theo LeSieg', 'Roy McKie]']"
9781560601760,"['[Brynne Stephens', 'Lela Dowling', 'Cynthia Martin', 'Anne McCaffrey]']"
9780316099660,['[Elin Hilderbrand]']
9780141187170,['[Susan Sontag]']
9780140244820,['[Mary McGarry Morris]']
9780316036270,"['[James Patterson', 'Maxine Paetro]']"
9781609611540,['[William  Davis]']
9780451221250,['[Jen Lancaster]']
9780618001900,['[Adam Hochschild]']
,['[Adam Hochschild]']
9780446679090,['[Adam Hochschild]']
9781421527640,"['[Kanoko Sakurakouji', 'Pancha Diaz]']"
9781455806940,"['[Nora Roberts', 'MacLeod Andrews]']"
9781594487130,['[Jon Ronson]']
9780446667910,['[Michael Connelly]']
9780751525360,['[Patricia Cornwell]']
9780307596860,['[Jennifer Close]']
9783822812150,['[Jennifer Close]']
9780307951530,['[Chris Guillebeau]']
9780736908560,['[Stormie Omartian]']
9780743222260,"['[Hillary Rodham Clinton', 'Odile Demange', 'Jean-Paul Mourlon]']"
9780590316810,"['[Jane Yolen', 'Mark Teague]']"
9780553278000,['[Robert Ludlum]']
9780394856390,"['[Stan Berenstain', 'Jan Berenstain]']"
9780500237520,"['[H.W. Janson', 'Anthony F. Janson]']"
9781593072940,['[Frank Miller]']
9781591827990,['[Yukiru Sugisaki]']
9780670026200,['[Amor Towles]']
9780385350850,['[Cristina Henríquez]']
9780312939010,['[Sue Grafton]']
,"['[Henry T. Blackaby', 'Claude V. King', 'Richard Blackaby]']"
,['[John Grisham]']
9780446699560,['[Michael Connelly]']
,['[Marybeth Mayhew Whalen]']
9780064440590,['[Arnold Lobel]']
9780345546920,['[Emily Giffin]']
,['[Frank Miller]']
9788370540790,['[Andrzej Sapkowski]']
9780802138260,['[Candace Bushnell]']
9780061718950,['[Anthony Bourdain]']
9780446607710,['[David Baldacci]']
9780140369270,"['[Ruud van der Rol', 'Rian Verhoeven', 'Anna Quindlen', 'Anne Frank', 'Tony   Langham', 'Plym Peters]']"
9781846057920,"['[Ruud van der Rol', 'Rian Verhoeven', 'Anna Quindlen', 'Anne Frank', 'Tony   Langham', 'Plym Peters]']"
9780312658660,['[Daisy Goodwin]']
9780736423120,['[Daisy Goodwin]']
9781416595210,['[Vince Flynn]']
9781591840210,['[Seth Godin]']
9780553392420,['[Robin Hobb]']
9780345483450,['[Robin Hobb]']
9780743225700,['[Ben Mezrich]']
,['[Ben Mezrich]']
9780670026330,['[Tana French]']
9780553157250,['[Donald J. Sobol]']
9781594481710,['[Daniel H. Pink]']
9781250046390,['[Ronald H. Balson]']
9781400082540,['[Rachael Ray]']
9780060790590,['[Michael Chabon]']
9781592406590,['[David McRaney]']
9781581344980,['[John Piper]']
9780345425510,['[Alison Weir]']
9781561483400,"['[Dawn J. Ranck', 'Phyllis Pellman Good]']"
,['[Megan Miranda]']
9780307119410,['[Mercer Mayer]']
9780316403440,['[Maria Semple]']
9780395416690,"['[Harry Allard', 'James  Marshall]']"
9780736420950,['[Justine Korman Fontes]']
9780446580830,['[Nelson DeMille]']
9781607061600,"['[John Layman', 'Rob Guillory]']"
9780060852020,['[Meg Cabot]']
9781563893120,"['[Garth Ennis', 'Steve Dillon]']"
9780618391000,"['[Chris   Smith', 'Christopher  Lee', 'Richard Taylor]']"
9780609800140,['[Caroline Myss]']
9780349117040,['[Alexander McCall Smith]']
9780399162170,['[Beatriz Williams]']
9780525471350,['[Judy Schachner]']
9781576754220,['[Judy Schachner]']
9780689861130,['[Sandra Boynton]']
9781481200580,['[Shelly Crane]']
9781455536250,['[David Baldacci]']
9780517220770,['[Lewis Carroll]']
9781439136640,['[Lauren Weisberger]']
9780689847430,"['[Robert Sabuda', 'Lewis Carroll]']"
,"['[Robert Sabuda', 'Lewis Carroll]']"
9780451223890,"['[Robert Sabuda', 'Lewis Carroll]']"
9781594488800,['[Sarah Waters]']
9781476756660,['[Matthew  Thomas]']
9781401390270,"['[Candace Bushnell', 'Donna Murphy]']"
9781593081200,"['[Stephen Crane', 'George Stade', 'Richard Fusco]']"
9780195189770,"['[Stephen Crane', 'George Stade', 'Richard Fusco]']"
9780446611630,['[Michael Connelly]']
9780241144140,['[Zadie Smith]']
9780060005700,['[Barry Schwartz]']
9780316166320,['[Michael Connelly]']
9780670038570,['[Jane Green]']
9782839906170,"['[Alexander Osterwalder', 'Yves Pigneur]']"
9780385722220,['[Chuck Palahniuk]']
,['[K. Bromberg]']
9780590416020,"['[Ann McGovern', 'Winslow Pinney Pels]']"
,"['[James Patterson', 'Maxine Paetro]']"
9780316410980,"['[James Patterson', 'David Ellis]']"
9781594205420,['[Nick Hornby]']
9781400054350,"['[Ina Garten', 'Quentin Bacon]']"
9781400041210,['[Bill Buford]']
9780743201150,"['[Marcus Buckingham', 'Donald O. Clifton]']"
9781401309660,['[Chris Anderson]']
9780670034800,['[Jane Green]']
9780618390980,['[Jude Fisher]']
9781591840560,['[Guy Kawasaki]']
9781416938740,['[Tucker Max]']
9780061995030,['[Dan Ariely]']
9780743431020,['[Dan Ariely]']
9780061558270,"['[Guillermo del Toro', 'Chuck Hogan]']"
9780399159890,['[Nora Roberts]']
9781416535200,['[Jennifer Weiner]']
9780064440030,['[Syd Hoff]']
9780316225880,['[Michael Connelly]']
9780771064870,"['[Alice Munro', 'Raymond Verdaguer', 'Mónica Naranjo Uribe]']"
9780899197690,['[Eileen Christelow]']
9781442436640,['[Kresley Cole]']
9780062372110,['[Holly Madison]']
9781846057650,"['[James Patterson', 'Andre Braugher', 'Zach Grenier]']"
9781401210110,"['[Brian K. Vaughan', 'Pia Guerra', 'Goran Sudžuka', 'José Marzán Jr.]']"
9780345524590,['[Ben Aaronovitch]']
9781402284310,['[Ben Aaronovitch]']
9781401204880,"['[Brian K. Vaughan', 'Pia Guerra', 'José Marzán Jr.]']"
9781632154380,"['[Brian K. Vaughan', 'Fiona Staples]']"
9780440779030,['[Elizabeth George Speare]']
9780425147510,"['[Leigh Nichols', 'Dean Koontz]']"
9781405209500,['[Enid Bagnold]']
,['[Peter Clines]']
9780316214440,['[Joe Abercrombie]']
9780547569660,['[Joe Abercrombie]']
9780316099750,['[Elin Hilderbrand]']
9780849905700,['[Elin Hilderbrand]']
9781594634670,['[Emma Straub]']
9780152052610,"['[Eleanor Estes', 'Louis Slobodkin]']"
9781250019810,['[Sarah Addison Allen]']
9780425285180,['[Lauren Graham]']
